executionTime,releaseTime
160937,17775170155128
161875,17775174156743
159583,17775178155493
157239,17775182155076
181771,17775186154191
178907,17775190153722
182396,17775194153462
173125,17775198153201
176875,17775202153514
183125,17775206153722
184062,17775210152524
182760,17775214152420
180989,17775218153462
178906,17775222152004
177605,17775226151639
179375,17775230151431
180677,17775234151379
159167,17775238152212
182761,17775242150858
182396,17775246150806
175260,17775250151170
176302,17775254150077
177709,17775258149816
174948,17775262149972
178646,17775266149556
176042,17775270149295
213282,17775274149295
165417,17775278148722
162865,17775282148931
158542,17775286148462
159166,17775290148254
161093,17775294149191
158490,17775298148566
158437,17775302148566
165782,17775306147577
160677,17775310146900
157864,17775314146952
159584,17775318150754
182969,17775322148983
155989,17775326150806
156979,17775330149035
215313,17775334151171
171146,17775338149400
186875,17775342151171
162500,17775346148254
160573,17775350148306
160989,17775354149035
159375,17775358147889
158750,17775362146796
159219,17775366146587
159427,17775370146639
162396,17775374148046
161146,17775378146067
158490,17775382148046
159740,17775386146744
158750,17775390145962
158125,17775394145806
159375,17775398145129
160573,17775402145598
158854,17775406145077
159427,17775410146067
159010,17775414147160
154479,17775418144087
158594,17775422143150
158646,17775426143098
158542,17775430142890
159271,17775434142994
155000,17775438144869
156875,17775442144244
156979,17775446142994
158281,17775450142160
184271,17775454141744
157291,17775458141379
156406,17775462140911
161146,17775466141900
174114,17775470143098
155261,17775474141327
160105,17775478140390
178178,17775482139921
174896,17775486139921
162865,17775490140234
161198,17775494140077
156354,17775498138984
157032,17775502139921
157396,17775506138463
159115,17775510138254
157604,17775514141848
158750,17775518137942
157239,17775522138827
158333,17775526137682
157760,17775530138202
158750,17775534136692
160625,17775538136692
157709,17775542136692
183072,17775546136588
156718,17775550137577
157083,17775554136119
156094,17775558136588
156875,17775562135963
178021,17775566135338
176719,17775570134921
157188,17775574134661
156875,17775578136067
156198,17775582134713
156563,17775586134036
179739,17775590133619
156771,17775594133203
177500,17775598133359
178854,17775602132942
157291,17775606132890
160417,17775610134140
157865,17775614132630
156042,17775618133151
158750,17775622131901
159166,17775626131536
156719,17775630131432
178229,17775634131119
156875,17775638131796
157240,17775642131796
159427,17775646130494
156406,17775650131744
158698,17775654130078
162031,17775658130078
159375,17775662130130
158073,17775666129557
157083,17775670129036
157344,17775674129713
178802,17775678128567
177864,17775682128359
175000,17775686128151
176042,17775690128151
179635,17775694127838
176927,17775698128203
175521,17775702127265
179948,17775706127213
175677,17775710126953
159584,17775714126745
158750,17775718126588
157032,17775722126432
180521,17775726127161
155886,17775730126901
176875,17775734125651
162448,17775738125338
159219,17775742124922
160677,17775746124922
162760,17775750124922
159792,17775754125651
159427,17775758124088
155781,17775762123880
153854,17775766123724
156250,17775770123464
179010,17775774122995
175521,17775778123255
176823,17775782122786
179479,17775786122943
156042,17775790122370
158541,17775794122109
189791,17775798122162
160052,17775802121849
160521,17775806122057
164375,17775810119609
161354,17775814119141
164583,17775818119974
160990,17775822119610
182500,17775826118932
180000,17775830118203
176042,17775834118672
177187,17775838117787
177135,17775842117578
178021,17775846117995
186302,17775850117735
175468,17775854116849
180729,17775858116641
178854,17775862116433
177239,17775866116328
177240,17775870115912
210364,17775874117683
185782,17775878115808
179584,17775882115339
180469,17775886115078
178854,17775890114974
177917,17775894114558
176406,17775898114245
176979,17775902114193
178177,17775906114662
173385,17775910114141
166250,17775914113672
160104,17775918113829
157760,17775922113308
177709,17775926112787
177813,17775930112527
173958,17775934112527
179011,17775938112683
161510,17775942111849
182343,17775946111745
161614,17775950111537
180937,17775954111277
158594,17775958111172
154479,17775962115339
157188,17775966117422
158385,17775970113777
158385,17775974113568
160833,17775978113256
188646,17775982113725
164271,17775986113152
160677,17775990112318
155990,17775994113725
157552,17775998112579
158125,17776002111485
156094,17776006111277
159948,17776010110704
157396,17776014111746
155625,17776018112318
153802,17776022111902
182031,17776026110964
159218,17776030109506
176927,17776034109246
176302,17776038109089
157031,17776042108881
157656,17776046109662
158542,17776050108621
156979,17776054110235
156875,17776058108673
154947,17776062107892
159635,17776066108881
156303,17776070107267
158125,17776074108569
156927,17776078107371
156458,17776082109142
156302,17776086107475
158177,17776090106798
158541,17776094106433
159062,17776098106173
155782,17776102105600
157395,17776106105548
177604,17776110107527
157239,17776114105600
157865,17776118105131
159166,17776122104506
156875,17776126104610
161406,17776130105548
158073,17776134104454
161042,17776138103569
158594,17776142104923
157344,17776146103308
157552,17776150102840
154791,17776154102475
160156,17776158103204
158750,17776162103308
157083,17776166101954
155469,17776170101486
157292,17776174101642
159062,17776178101173
155677,17776182101017
158281,17776186100756
160782,17776190100965
158646,17776194100965
179739,17776198101121
157448,17776202100444
155989,17776206099767
157500,17776210099402
161823,17776214099246
157396,17776218099090
159062,17776222099350
154844,17776226098569
156093,17776230098152
160573,17776234097944
177500,17776238097944
177240,17776242097423
177604,17776246097371
177604,17776250096955
159323,17776254097215
156666,17776258096590
159792,17776262096382
157500,17776266096017
157709,17776270095809
160990,17776274095653
158594,17776278095965
156146,17776282096382
159636,17776286095080
159740,17776290094819
162864,17776294096278
163385,17776298094455
161459,17776302094298
162552,17776306095705
160364,17776310095392
156979,17776314093569
178802,17776318093153
159531,17776322092840
158490,17776326092788
158542,17776330092424
155417,17776334092528
157969,17776338093153
154636,17776342092424
156355,17776346091382
155104,17776350091174
159792,17776354091017
166875,17776358091538
163750,17776362090757
177605,17776366092632
157812,17776370091330
153542,17776374091122
156875,17776378089976
159063,17776382089820
180209,17776386089455
159688,17776390088934
159844,17776394089872
155521,17776398089559
155573,17776402089403
179375,17776406088153
177969,17776410087840
160521,17776414087736
205157,17776418087476
234948,17776422091434
176562,17776426088205
249791,17776430090966
192500,17776434088726
167135,17776438086747
161041,17776442085341
181666,17776446083986
176875,17776450083778
158646,17776454083518
179218,17776458083882
157604,17776462084247
182708,17776466082789
179271,17776470082684
160417,17776474082424
202291,17776478082997
161875,17776482085914
184583,17776486083934
183021,17776490081591
180000,17776494082164
180469,17776498080966
177812,17776502080862
179010,17776506080810
176562,17776510080497
181146,17776514081018
176042,17776518079872
181198,17776522079820
177709,17776526079612
180000,17776530079403
177187,17776534079195
176145,17776538078883
177396,17776542078518
175833,17776546079351
179375,17776550078153
196771,17776554078153
175261,17776558077945
175938,17776562077528
176979,17776566077268
176198,17776570077164
176927,17776574078362
176406,17776578077893
176979,17776582076383
179062,17776586076331
162500,17776590076174
159739,17776594078154
156042,17776598078154
155782,17776602078935
152865,17776606079299
156511,17776610078414
155677,17776614077372
180937,17776618077268
160730,17776622077060
160156,17776626077424
158125,17776630076695
157396,17776634078466
159167,17776638077425
159270,17776642075602
157239,17776646075341
161927,17776650077893
157343,17776654076487
157604,17776658075914
180520,17776662076539
155000,17776666075133
155468,17776670074612
178073,17776674074039
176094,17776678073883
158385,17776682073675
176615,17776686076695
156823,17776690072998
179896,17776694074977
153907,17776698072946
156875,17776702072633
156563,17776706071800
158021,17776710072216
157188,17776714073362
155000,17776718071644
157812,17776722073154
157969,17776726072060
154896,17776730071227
157969,17776734070654
157084,17776738071071
159063,17776742071227
159792,17776746070029
155781,17776750071383
156979,17776754070914
157292,17776758069769
158125,17776762069300
159896,17776766068623
162395,17776770069456
159792,17776774068987
155990,17776778068206
154688,17776782068987
157083,17776786067529
155313,17776790067321
158385,17776794067060
158646,17776798066800
158593,17776802067946
158750,17776806066800
167187,17776810067113
183281,17776814066227
158490,17776818065967
156667,17776822065394
159739,17776826065446
158854,17776830067217
155625,17776834066071
160885,17776838064821
158282,17776842065446
156094,17776846064196
160938,17776850063936
160313,17776854063727
155729,17776858063415
155937,17776862065394
156823,17776866062581
159062,17776870062477
161979,17776874062477
185105,17776878062321
159792,17776882062061
160105,17776886061800
158698,17776890062842
160260,17776894061227
154740,17776898061852
179166,17776902061019
157552,17776906060811
178438,17776910060186
157396,17776914060550
160521,17776918060655
158229,17776922060498
155573,17776926059509
159219,17776930059873
158021,17776934059144
189167,17776938058884
176823,17776942058884
157552,17776946060967
156302,17776950058728
155885,17776954058884
153906,17776958057634
158907,17776962057582
178489,17776966057165
176928,17776970057113
177917,17776974056801
157448,17776978057582
156823,17776982056488
156875,17776986056228
155885,17776990056071
185937,17776994055863
159063,17776998055342
159115,17777002055186
158021,17777006056280
158854,17777010055238
159011,17777014056436
155209,17777018054509
181198,17777022054092
177552,17777026054717
176562,17777030053572
158854,17777034053259
159843,17777038053936
161406,17777042052790
156979,17777046053676
158073,17777050053936
158958,17777054052478
158438,17777058052009
157552,17777062051749
157500,17777066053051
176823,17777070052217
156302,17777074051384
179739,17777078051280
168750,17777082051072
162031,17777086049822
165000,17777090048468
163437,17777094049822
162031,17777098049041
179636,17777102047582
180834,17777106047374
176979,17777110047218
177240,17777114047061
175990,17777118046645
158854,17777122049613
160625,17777126048051
161197,17777130047530
182917,17777134046020
181198,17777138045655
178959,17777142045499
162031,17777146045082
160677,17777150045082
160520,17777154046801
157031,17777158046645
182760,17777162044978
183959,17777166044145
177969,17777170044614
178542,17777174043572
181823,17777178043312
159115,17777182043155
158334,17777186044197
181042,17777190042843
181614,17777194042582
173906,17777198042374
176770,17777202043416
178333,17777206041853
177187,17777210041697
175990,17777214042114
178333,17777218042114
180677,17777222040708
176771,17777226040603
179532,17777230040551
177031,17777234040291
162813,17777238043937
157344,17777242043312
155729,17777246043781
155677,17777250043260
155156,17777254042791
162865,17777258041541
165417,17777262041385
160313,17777266041333
157969,17777270041229
156094,17777274042999
154635,17777278041541
155573,17777282040239
177396,17777286040604
176146,17777290039614
172916,17777294039666
156667,17777298039979
175573,17777302039302
182761,17777306039718
174011,17777310038364
159062,17777314038156
161979,17777318038833
159844,17777322038260
177813,17777326039041
156355,17777330037635
156406,17777334038833
154635,17777338037843
159114,17777342036750
177500,17777346036854
159635,17777350036385
159427,17777354037166
155313,17777358035968
158802,17777362037687
154896,17777366036489
156354,17777370035187
161354,17777374035396
160208,17777378035083
171302,17777382036385
161771,17777386035031
156146,17777390035083
157604,17777394035916
156406,17777398034041
176563,17777402033937
176458,17777406033208
158386,17777410032896
159896,17777414033781
159375,17777418033416
155781,17777422033312
157604,17777426032062
156510,17777430031854
158230,17777434031854
159062,17777438031281
159115,17777442031698
156407,17777446031854
155625,17777450030656
178386,17777454031125
158698,17777458030083
156563,17777462030187
157135,17777466029667
157552,17777470031542
158438,17777474029927
155260,17777478028990
157813,17777482029667
156771,17777486028729
158489,17777490028573
155625,17777494028156
157552,17777498027948
177552,17777502027583
153698,17777506029563
154584,17777510027271
179948,17777514026854
179062,17777518026802
175937,17777522026229
176250,17777526025969
160625,17777530027375
157343,17777534026698
156355,17777538025865
158334,17777542025292
160677,17777546025188
156510,17777550024823
158177,17777554024771
156980,17777558025188
182344,17777562026073
158020,17777566024146
165312,17777570024771
157188,17777574023886
157760,17777578023573
175520,17777582023104
182813,17777586022792
158750,17777590023938
155573,17777594023313
155521,17777598022011
178020,17777602022740
177708,17777606021750
175886,17777610021542
160000,17777614021282
178750,17777618021230
155521,17777622021386
180104,17777626021282
177188,17777630020188
179218,17777634019928
176302,17777638019823
179479,17777642019667
179687,17777646019251
159531,17777650019980
157291,17777654019094
158959,17777658020605
158698,17777662018626
157188,17777666018417
159427,17777670018001
157552,17777674018834
215938,17777678018521
162969,17777682017792
156458,17777686017271
160729,17777690016959
157969,17777694016699
157708,17777698016751
157708,17777702016282
156250,17777706017011
156093,17777710016282
162448,17777714015605
157136,17777718015397
184427,17777722016647
181927,17777726013001
161667,17777730012688
161927,17777734012584
162344,17777738013886
161458,17777742012897
183959,17777746012845
160938,17777750012272
161459,17777754011178
160052,17777758012636
160261,17777762011022
184479,17777766010865
158958,17777770011751
187500,17777774010136
182760,17777778010084
177240,17777782009980
176250,17777786009720
176406,17777790009199
181875,17777794009563
177656,17777798009720
161667,17777802010397
183646,17777806008834
164636,17777810008418
182239,17777814008001
197656,17777818007897
167968,17777822008001
160261,17777826009199
186354,17777830008991
177916,17777834006803
161511,17777838006803
161563,17777842006647
180573,17777846006491
179427,17777850006178
176250,17777854005918
178803,17777858005657
176302,17777862005241
178959,17777866005189
183177,17777870005032
175886,17777874004668
176979,17777878007376
158177,17777882007220
184218,17777886006855
163750,17777890008158
157969,17777894006699
163230,17777898006387
166823,17777902006074
161614,17777906007064
157968,17777910005970
155261,17777914007116
157656,17777918008366
155104,17777922005241
161459,17777926004564
158281,17777930004147
155468,17777934003991
161459,17777938004772
155573,17777942004824
157656,17777946006804
155365,17777950003314
158750,17777954002793
177813,17777958004460
164584,17777962005345
156458,17777966003522
159062,17777970002741
159635,17777974003574
159896,17777978002533
156406,17777982001335
154531,17777986001283
158438,17777990000970
161875,17777994002637
160000,17777998001908
178958,17778002002741
156822,17778006000814
160677,17778010000033
158437,17778013999564
159062,17778017999616
159635,17778022000085
157396,17778025999668
153854,17778030000293
158386,17778034000502
158021,17778037998418
160989,17778041998314
161980,17778045997898
157136,17778049997273
162656,17778053999096
161355,17778057997168
157917,17778061998887
184896,17778065996596
158542,17778069995866
179739,17778073995866
159114,17778077995658
160052,17778081996231
176719,17778085995346
156667,17778089994877
180052,17778093994773
161146,17778097994877
158698,17778101994460
160886,17778105994304
159531,17778109993731
158125,17778113994564
158802,17778117993835
156406,17778121993314
156823,17778125993002
178021,17778129993367
178021,17778133992689
158854,17778137993731
158229,17778141993783
158542,17778145994304
156667,17778149991648
189062,17778153991179
178854,17778157991075
158541,17778161991023
159583,17778165990502
161093,17778169991127
162865,17778173991075
156563,17778177991388
156615,17778181990398
177552,17778185990294
159583,17778189989408
160312,17778193989148
160261,17778197990346
182292,17778201989513
159271,17778205988679
159948,17778209988575
160833,17778213988211
162135,17778217987898
159636,17778221987638
162292,17778225988523
159948,17778229987013
157865,17778233987221
160729,17778237986700
182656,17778241986440
172031,17778245986440
160573,17778249986075
156250,17778253985919
181407,17778257987221
155208,17778261986284
157917,17778265985867
156407,17778269985815
159270,17778273985190
175573,17778277985034
516667,17778281991492
437864,17778285994982
272500,17778289992273
173907,17778293984930
159167,17778297983263
156562,17778301982846
158698,17778305982950
158125,17778309982638
184844,17778313982378
177031,17778317982638
160416,17778321982117
158906,17778325982586
163750,17778329981857
157916,17778333981544
177448,17778337981023
155781,17778341983576
161407,17778345982482
160104,17778349980919
180417,17778353980451
156927,17778357980138
164323,17778361977846
164583,17778365977586
188541,17778369977274
179635,17778373978471
159896,17778377979201
161459,17778381977638
161979,17778385977586
183021,17778389976076
182031,17778393975867
179063,17778397975972
202344,17778401975555
170000,17778405978055
160781,17778409976232
187292,17778413976336
182500,17778417974878
178385,17778421974461
179219,17778425974097
176771,17778429973888
180417,17778433974097
160521,17778437974409
160469,17778441974149
182917,17778445973107
184635,17778449972847
178802,17778453972326
161719,17778457972222
159219,17778461972170
157135,17778465973316
183438,17778469971805
178906,17778473971284
183542,17778477971232
175000,17778481971180
177292,17778485970868
160313,17778489970503
158125,17778493973107
156563,17778497971597
179271,17778501969930
180260,17778505969878
176042,17778509972170
159584,17778513971441
159010,17778517973524
156459,17778521972691
155677,17778525973159
158437,17778529973524
156770,17778533970451
158020,17778537970816
189843,17778541970607
161094,17778545972430
161823,17778549970660
188177,17778553970503
153333,17778557971232
156354,17778561969982
158021,17778565969097
177448,17778569969149
156615,17778573968628
163959,17778577969410
156771,17778581968733
158802,17778585969983
155989,17778589968316
155521,17778593967535
156458,17778597967170
159636,17778601967587
157552,17778605967274
181615,17778609967483
153855,17778613967795
158073,17778617966806
155156,17778621965608
157396,17778625965556
156927,17778629968733
159635,17778633967222
156771,17778637965660
204375,17778641964722
185312,17778645963212
164375,17778649965295
157136,17778653963941
160365,17778657964306
159166,17778661964670
159114,17778665965191
154688,17778669963733
158125,17778673964774
158907,17778677962587
160156,17778681962170
167031,17778685961910
158803,17778689964150
158958,17778693961806
156041,17778697962222
153281,17778701961910
158854,17778705961441
156407,17778709960608
157500,17778713960400
157343,17778717960087
158750,17778721962170
161979,17778725960973
159375,17778729959618
155833,17778733960243
178073,17778737960087
158073,17778741958993
159167,17778745958629
158906,17778749958316
166927,17778753961129
159531,17778757958368
159011,17778761958525
427500,17778765964462
354948,17778769967066
275677,17778773968004
173750,17778777960556
162083,17778781958369
156927,17778785957587
155937,17778789956858
160521,17778793955764
160573,17778797955660
158282,17778801955348
159323,17778805955296
159219,17778809956442
196042,17778813956233
160885,17778817956598
155573,17778821954358
156094,17778825953942
162031,17778829954150
165625,17778833953681
165365,17778837954410
161979,17778841954150
160312,17778845953733
159740,17778849952535
156875,17778853952483
163229,17778857952379
160312,17778861952119
182500,17778865951910
175416,17778869951702
182761,17778873951442
174115,17778877951077
158958,17778881951442
160364,17778885950713
158802,17778889950400
158177,17778893950088
161041,17778897950713
161406,17778901950765
156667,17778905949306
158750,17778909949411
160990,17778913950869
157552,17778917948629
185261,17778921948681
156719,17778925949202
159062,17778929949150
155416,17778933949775
159167,17778937947900
165209,17778941947379
161875,17778945948629
160365,17778949947432
158438,17778953947119
158698,17778957946494
158177,17778961946494
184271,17778965946390
154218,17778969946911
157864,17778973946130
161458,17778977945557
156354,17778981945348
158594,17778985945244
155625,17778989945609
195990,17778993943213
161615,17778997942744
166354,17779001942380
160990,17779005941807
182084,17779009941703
163438,17779013942953
159948,17779017943317
158229,17779021942119
159739,17779025941026
161719,17779029940921
164427,17779033940505
181146,17779037940244
179687,17779041940036
180573,17779045939671
156979,17779049943109
158073,17779053939151
161198,17779057939307
159844,17779061938838
180625,17779065938630
180729,17779069938422
181510,17779073938161
160729,17779077938682
159427,17779081938474
158333,17779085939359
160834,17779089937380
160313,17779093937172
184843,17779097936963
182031,17779101936599
181302,17779105937172
179688,17779109936026
179636,17779113936078
184115,17779117935870
177812,17779121935505
177761,17779125935193
176823,17779129936703
176146,17779133936182
177761,17779137935505
177708,17779141934463
159375,17779145936599
158021,17779149936599
160937,17779153936703
159948,17779157936859
161094,17779161936182
163958,17779165937849
159479,17779169936651
159167,17779173935609
159479,17779177935036
161615,17779181935089
161250,17779185937276
160052,17779189935609
158750,17779193935505
160260,17779197936130
157708,17779201934307
159479,17779205933839
156771,17779209933474
181250,17779213933318
177083,17779217933370
155938,17779221932589
156406,17779225934724
157031,17779229932693
157552,17779233931860
156355,17779237931547
158125,17779241931703
159688,17779245931235
179427,17779249931964
175313,17779253930870
152708,17779257931495
155730,17779261930662
159740,17779265929985
155729,17779269929724
155209,17779273929672
157448,17779277930401
154584,17779281931443
155365,17779285930870
154844,17779289929568
156250,17779293929047
159791,17779297928683
183750,17779301929256
165729,17779305928787
155782,17779309928839
158802,17779313929829
157240,17779317926912
159947,17779321926704
162240,17779325926860
170469,17779329926443
162291,17779333927849
160364,17779337926495
155520,17779341925714
160156,17779345926079
160000,17779349925402
177813,17779353925037
158386,17779357924672
158125,17779361925245
156094,17779365924725
156042,17779369924100
158750,17779373925245
178334,17779377923735
158177,17779381923475
156458,17779385923266
163125,17779389923162
159896,17779393923735
155000,17779397924777
157396,17779401923058
179219,17779405922173
177032,17779409921860
158489,17779413921652
185364,17779417921443
177031,17779421921287
197292,17779425920871
163490,17779429922121
159583,17779433920923
158697,17779437920350
161563,17779441919829
185886,17779445919725
158282,17779449919881
176406,17779453919360
155261,17779457919152
179531,17779461918735
176250,17779465918735
164062,17779469918371
160834,17779473918058
155990,17779477917694
176615,17779481918787
160520,17779485917798
158698,17779489917173
184635,17779493916860
161458,17779497916756
158073,17779501916496
176719,17779505916183
175677,17779509916912
177344,17779513916340
178437,17779517915558
178438,17779521915402
178802,17779525914881
177292,17779529914985
159167,17779533914725
182656,17779537915610
155677,17779541914881
154740,17779545913996
179323,17779549913788
184166,17779553913788
178594,17779557913267
176302,17779561912902
158073,17779565912694
161511,17779569913267
158282,17779573913840
156562,17779577912486
154947,17779581911965
157656,17779585911809
158073,17779589911600
160468,17779593911392
155104,17779597912017
158646,17779601910819
156719,17779605910454
157604,17779609910402
158021,17779613910246
156562,17779617910298
160208,17779621909673
159948,17779625909361
160365,17779629910454
180104,17779633909048
155000,17779637909100
167761,17779641907017
163750,17779645906705
184010,17779649906444
178281,17779653906184
178541,17779657906496
178750,17779661905819
180886,17779665905611
179063,17779669905142
178386,17779673904673
178281,17779677904725
182761,17779681904361
179323,17779685906028
178802,17779689905090
180312,17779693903996
184375,17779697903476
179739,17779701903371
176718,17779705903059
175520,17779709902694
177240,17779713902694
176718,17779717902486
180885,17779721902121
175989,17779725901913
176042,17779729901809
177396,17779733901444
162968,17779737902694
184427,17779741900924
162865,17779745901653
159323,17779749900611
180469,17779753901809
183698,17779757900038
175260,17779761899882
176562,17779765899622
177605,17779769899309
177396,17779773899257
177552,17779777900351
176927,17779781900767
180729,17779785899465
177291,17779789900715
159115,17779793900247
162448,17779797900351
156562,17779801901028
159010,17779805901340
158073,17779809901340
164531,17779813899101
161198,17779817901393
159635,17779821899153
159323,17779825899361
158177,17779829900403
157709,17779833898997
158385,17779837900924
160677,17779841898945
158855,17779845899257
156198,17779849897591
159739,17779853897382
159479,17779857897903
156042,17779861897955
157188,17779865899153
156198,17779869897486
159688,17779873897122
156980,17779877896705
161354,17779881895820
162135,17779885895768
185052,17779889896341
156145,17779893897226
157604,17779897895507
158020,17779901894674
158333,17779905894414
161667,17779909897955
163125,17779913895403
161042,17779917894466
158906,17779921894674
154167,17779925894987
155729,17779929893112
160833,17779933893007
160261,17779937892435
158281,17779941892435
158230,17779945894674
155729,17779949892539
159531,17779953894153
157031,17779957891914
156458,17779961891133
185729,17779965890976
158958,17779969891028
158542,17779973893945
159792,17779977891653
155625,17779981889987
159636,17779985890612
155781,17779989889726
157917,17779993889362
156094,17779997889101
161563,17780001889674
180209,17780005890456
160000,17780009889674
159479,17780013888997
181979,17780017888060
159479,17780021887904
159844,17780025888008
157604,17780029887435
159010,17780033888893
155937,17780037887018
156771,17780041887956
157448,17780045886549
159791,17780049886237
159219,17780053886237
161615,17780057885925
157136,17780061885508
161302,17780065885820
156042,17780069885195
157761,17780073885508
158593,17780077884987
175521,17780081884779
166354,17780085884518
162761,17780089886550
180260,17780093885612
182031,17780097883425
179010,17780101883425
176666,17780105883008
177344,17780109882696
177136,17780113882539
158958,17780117882331
163020,17780121883529
159167,17780125882279
159427,17780129881602
158021,17780133881394
154271,17780137881446
156303,17780141880821
178333,17780145880560
157135,17780149880612
156823,17780153880300
160104,17780157880039
156094,17780161880508
160156,17780165879779
162760,17780169879883
163386,17780173879467
159791,17780177880977
159063,17780181880873
157448,17780185878998
156615,17780189878321
184583,17780193878894
178125,17780197877696
160678,17780201877800
157552,17780205880092
160208,17780209877904
155729,17780213878373
180833,17780217876758
159636,17780221876446
157500,17780225876394
178541,17780229875925
158125,17780233876029
177448,17780237875560
154583,17780241877800
156406,17780245875092
155364,17780249874883
158906,17780253874571
157187,17780257874623
157760,17780261874415
159635,17780265873946
156979,17780269873634
177813,17780273873373
178437,17780277873373
184687,17780281871081
178125,17780285870873
180000,17780289870613
180364,17780293870457
181823,17780297871134
180104,17780301869988
183854,17780305869832
181302,17780309869415
179375,17780313869102
175782,17780317869154
180313,17780321868842
178593,17780325868842
161250,17780329869571
159167,17780333869102
194218,17780337868061
160260,17780341868061
181875,17780345867696
178802,17780349867332
159115,17780353867123
158073,17780357867592
160365,17780361866550
181823,17780365866446
179895,17780369866342
178073,17780373865769
177708,17780377865821
176927,17780381865561
179166,17780385865926
180312,17780389865873
176459,17780393865978
183437,17780397864571
174427,17780401864519
177656,17780405864103
174688,17780409865249
176458,17780413863790
178438,17780417865561
176302,17780421863269
175417,17780425863009
175573,17780429865249
175521,17780433864988
174323,17780437864988
159583,17780441865405
155156,17780445865509
160156,17780449866342
171354,17780453865561
158958,17780457864363
159219,17780461864207
158854,17780465863790
158334,17780469864207
155833,17780473863478
155729,17780477866967
158021,17780481863374
176823,17780485862749
177448,17780489862020
175052,17780493861655
176927,17780497862228
155989,17780501862384
156875,17780505863061
154480,17780509862280
163906,17780513860822
155677,17780517860561
157031,17780521860405
158229,17780525860093
179375,17780529860718
153489,17780533860926
154115,17780537861395
154427,17780541859416
157552,17780545858999
177344,17780549858478
159792,17780553858686
158073,17780557859572
158802,17780561858374
156459,17780565860145
156875,17780569858478
157083,17780573857593
160573,17780577857228
159948,17780581857749
156615,17780585857384
161406,17780589856551
157813,17780593858322
156458,17780597857020
155416,17780601855874
156771,17780605855510
159791,17780609855510
158021,17780613856655
161614,17780617855353
156302,17780621854572
181407,17780625854416
178438,17780629854051
179115,17780633853843
157761,17780637853739
158854,17780641853374
158334,17780645854051
157396,17780649853114
157292,17780653854260
178958,17780657852593
178542,17780661852281
175417,17780665852020
175573,17780669851708
159063,17780673851656
182396,17780677851343
208802,17780681854051
161979,17780685851551
161927,17780689851031
156250,17780693850718
159166,17780697850354
158281,17780701851656
182188,17780705850927
179219,17780709849677
159584,17780713850354
163282,17780717849208
160833,17780721848895
161823,17780725848791
160937,17780729850979
161406,17780733849052
155781,17780737847906
181875,17780741847802
181407,17780745847489
174062,17780749847333
176250,17780753847020
158281,17780757846864
162083,17780761848010
160157,17780765846552
160521,17780769846448
157552,17780773845979
162812,17780777845875
156302,17780781845770
162865,17780785845302
158750,17780789846760
157656,17780793845927
156042,17780797844521
156823,17780801844416
158020,17780805844208
156615,17780809844104
169011,17780813841552
167760,17780817845666
158125,17780821843375
159063,17780825842802
156146,17780829842750
158906,17780833842698
159167,17780837842281
163906,17780841842333
160469,17780845843844
164115,17780849843167
154479,17780853842281
159843,17780857842229
161979,17780861841552
158646,17780865840927
178438,17780869840719
156510,17780873840406
180052,17780877840771
160521,17780881840719
157396,17780885841187
158906,17780889839260
157969,17780893839052
156979,17780897839052
162187,17780901838948
164427,17780905838583
159010,17780909838323
160104,17780913838115
160677,17780917837802
182396,17780921835875
160781,17780925835563
181719,17780929835302
176198,17780933834833
179115,17780937834573
161563,17780941835875
159531,17780945834365
182708,17780949834000
179323,17780953833740
176927,17780957835250
177500,17780961833375
180104,17780965833011
180000,17780969834104
162292,17780973833740
159739,17780977832750
180000,17780981832646
181614,17780985832177
159843,17780989833063
159375,17780993831657
184218,17780997831448
183073,17781001832125
175886,17781005831188
179844,17781009830667
177865,17781013830407
177604,17781017830355
174739,17781021830094
184010,17781025831917
168229,17781029831552
161094,17781033829573
180989,17781037829365
178750,17781041828896
178438,17781045829990
185417,17781049828948
176510,17781053828323
175833,17781057828896
176459,17781061828688
175885,17781065827438
177344,17781069829469
176145,17781073829417
175417,17781077829105
157656,17781081830303
163697,17781085829261
159896,17781089831344
159323,17781093829469
159583,17781097828792
158334,17781101828271
159323,17781105828115
157396,17781109829105
162969,17781113827542
155781,17781117829417
157188,17781121827230
185365,17781125826813
181354,17781129826501
174688,17781133826605
157448,17781137826969
156771,17781141826970
155052,17781145828272
155677,17781149826970
154479,17781153825355
181354,17781157825251
156355,17781161824782
158698,17781165825511
157343,17781169825980
156250,17781173826345
156510,17781177825824
156563,17781181823897
158698,17781185823480
160261,17781189823480
159010,17781193823168
157813,17781197824105
155208,17781201822907
157344,17781205824730
154219,17781209823272
157083,17781213822126
157656,17781217821761
177812,17781221821605
158854,17781225821241
157552,17781229821605
154323,17781233822959
153229,17781237821814
154895,17781241820772
161198,17781245819886
162552,17781249819730
167865,17781253819314
156667,17781257820980
178385,17781261819105
155521,17781265818741
156145,17781269818428
157135,17781273818324
158333,17781277818064
176667,17781281818116
162500,17781285819157
156407,17781289817855
158281,17781293818012
158958,17781297817126
184896,17781301816762
160156,17781305816605
155989,17781309816241
160052,17781313817543
156719,17781317816710
157240,17781321816449
154323,17781325815408
157083,17781329815095
157343,17781333815095
186146,17781337814731
156146,17781341816553
161406,17781345815512
160886,17781349814783
182761,17781353814939
176823,17781357814574
177396,17781361813481
176198,17781365813168
158594,17781369813012
158333,17781373813689
156042,17781377812804
159947,17781381813116
